Day,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Total
241,274284,17751,304,1769,254460,1.432375753948546,0.024151256671333637,0.154092742794333,23.389380246585787,274284
242,274284,18006,292,1697,254289,1.4557761337398247,0.022160948723784914,0.14774538580048618,23.374317531735905,274284
243,274284,18288,300,1644,254052,1.4490158180395891,0.027235780376950614,0.14350786801075632,23.380240533572703,274284
244,274284,18463,286,1587,253948,1.4511420658342093,0.024146209671830596,0.13389353060805656,23.390818193885902,274284
245,274284,18687,274,1550,253773,1.501277840271071,0.023730437372841418,0.132349283216473,23.342642439139613,274284
246,274284,18851,265,1528,253640,1.5039176236062521,0.022882488683266193,0.13229058732368057,23.3409093003868,274284
247,274284,18988,265,1464,253567,1.516986142979159,0.01849757282507556,0.11522507895280569,23.34929120524296,274284
248,274284,19263,272,1416,253333,1.564162321814689,0.014817325127451795,0.11801861230326413,23.303001740754596,274284
249,274284,19471,277,1375,253161,1.6019715275167752,0.013753205323174644,0.12039749091537817,23.263877776244673,274284
250,274284,19609,270,1333,253072,1.605690865285962,0.01584835698826285,0.12158560260167832,23.256875175124097,274284
251,274284,19847,262,1307,252868,1.6391403692707267,0.010945428588881609,0.11926985078816005,23.230644351352232,274284
252,274284,20120,260,1265,252639,1.6441536948519273,0.011247948556139207,0.12280117501738491,23.221797181574548,274284
253,274284,20408,284,1236,252356,1.6653823634519784,0.018009474231175434,0.11263378274634092,23.203974379570507,274284
254,274284,20671,292,1197,252124,1.7065087261946923,0.013575861387930935,0.10941289026433652,23.17050252215304,274284
255,274284,20855,286,1171,251972,1.7162020874101143,0.014367969849071021,0.10401761481164966,23.165412327929165,274284
256,274284,21117,283,1162,251722,1.7659423258461713,0.013617529956194746,0.10136909423121666,23.11907104996642,274284
