Day,S,E,I,R,Total
266,2353.716430268783,0.8413924175590741,35.424697059994074,271893.0174802537,274283.00000000006
267,2353.6276162840873,0.7933683077791605,33.405307318759,271895.17370808945,274283.00000000006
268,2353.5438682338236,0.7480883009966363,31.50102387217864,271897.20701959304,274283.00000000006
269,2353.464897017747,0.705395263687785,29.705286674083293,271899.12442104454,274283.00000000006
270,2353.3904300458194,0.6651410935717896,28.011909351545643,271900.93251950917,274283.0000000001
271,2353.3202102999353,0.627186203689845,26.41505806184969,271902.6375454346,274283.00000000006
272,2353.2539954389035,0.5913990257267923,24.909231335193482,271904.2453742003,274283.0000000001
273,2353.1915569612906,0.5576555457704927,23.489241196447114,271905.7615462966,274283.0000000001
274,2353.1326794112474,0.5258388670720846,22.150195256210786,271907.1912864655,274283.00000000006
275,2353.077159635757,0.49583880070007635,20.887479944337695,271908.53952161927,274283.00000000006
276,2353.0248060785707,0.46755147578358874,19.696744573083162,271909.8108978726,274283.00000000006
277,2352.9754381191997,0.4408789785231485,18.573886400985216,271911.0097965013,274283.0
278,2352.928885446329,0.4157290084645188,17.51503647526325,271912.14034906996,274283.0
279,2352.884987469928,0.3920145532549021,16.516546343007757,271913.2064516338,274283.0
280,2352.843592764889,0.36965358309574436,15.574975470701343,271914.2117781814,274283.00000000006
281,2352.804558548,0.348568766293818,14.687079409522328,271915.1597932762,274283.00000000006
282,2352.7677501840503,0.32868719902969973,13.849798618481916,271916.0537639985,274283.00000000006
283,2352.733040720371,0.30994015035358324,13.06024792845244,271916.89677120093,274283.0000000001
284,2352.700310448281,0.29226282354389593,12.315706610239639,271917.69172011805,274283.0000000001
285,2352.669446488994,0.2755941290637504,11.613608996889933,271918.44135038514,274283.00000000006
286,2352.6403424043597,0.2598764700151272,10.951535666131456,271919.1482454596,274283.0000000001
287,2352.612897828233,0.24505554276540856,10.327205085733993,271919.8148415433,274283.00000000006
288,2352.5870181207456,0.23108015121090045,9.738465773493452,271920.4434359546,274283.00000000006
289,2352.5626140402996,0.21790202625080782,9.183288863497419,271921.0361950701,274283.0000000001
290,2352.539601436699,0.20547565715185623,8.659761148084586,271921.5951617582,274283.0000000001
291,2352.517900959643,0.1937581339943919,8.166078465811717,271922.1222624406,274283.00000000006
292,2352.4974377850112,0.18270899840551627,7.7005394925734425,271922.6193137241,274283.0000000001
293,2352.4781413564674,0.17229010433368416,7.261539877427634,271923.08802866185,274283.00000000006
294,2352.459945142633,0.16246548603825578,6.84756673223894,271923.53002263914,274283.00000000006
295,2352.44278640619,0.15320123078095285,6.457193393384729,271923.9468189697,274283.00000000006
296,2352.4266059882466,0.14446536307291874,6.0890745254230945,271924.3398541233,274283.00000000006
297,2352.4113481040526,0.13622773387215192,5.741941483268413,271924.71048267884,274283.00000000006
298,2352.3969601499502,0.12845991562760273,5.414597929269156,271925.0599820052,274283.00000000006
299,2352.383392522823,0.12113510441930006,5.105915732895735,271925.38955663994,274283.00000000006
300,2352.3705984479348,0.11422802601122564,4.814831061618229,271925.7003424645,274283.00000000006
301,2352.3585338180405,0.10771484913163054,4.540340726021116,271925.99341060687,274283.00000000006
302,2352.347157041688,0.10157310337567975,4.281498733660212,271926.2697711213,274283.00000000006
303,2352.336428899575,0.09578160114315826,4.0374130260496734,271926.5303764733,274283.0000000001
304,2352.326312407568,0.09032036340511522,3.8072423668116797,271926.77612486226,274283.00000000006
305,2352.316772690954,0.08517055166125426,3.590193484048045,271927.0078632734,274283.00000000006
306,2352.3077768642115,0.08031440251544042,3.385518338632366,271927.22639039473,274283.0000000001
307,2352.2992939164637,0.07573516585558417,3.192511521133984,271927.4324593966,274283.00000000006
308,2352.291294605806,0.0714170482461178,3.010507849299456,271927.6267804967,274283.0
309,2352.2837513572617,0.06734515712941462,2.838880049586697,271927.8100234361,274283.00000000006
310,2352.2766381684746,0.06350544957066362,2.6770366135908694,271927.9828197684,274283.00000000006
311,2352.2699305195033,0.059884683662731204,2.524419747448856,271928.14576504944,274283.00000000006
312,2352.2636052887265,0.056470373103059836,2.3805034600241513,271928.2994208782,274283.0
313,2352.257640672794,0.05325074376930615,2.244791743257997,271928.4443168402,274283.0
314,2352.252016111599,0.05021469352401975,2.116816865969849,271928.580952329,274283.00000000006
315,2352.2467122172125,0.04735175368481337,1.9961377582615856,271928.7097982709,274283.00000000006
316,2352.2417107073093,0.04465205239145017,1.8823384984325449,271928.8312987419,274283.00000000006
317,2352.2369943418826,0.04210628071279416,1.7750268736809582,271928.9458725038,274283.00000000006
318,2352.2325468640415,0.039705661120120445,1.6738330333979872,271929.0539144415,274283.00000000006
319,2352.228352943491,0.03744191618661204,1.5784082046987702,271929.15579693567,274283.00000000006
320,2352.2243981242073,0.035307240880600166,1.4884235019754288,271929.251871133,274283.00000000006
321,2352.2206687744806,0.033294275735783876,1.4035687905212697,271929.34246815933,274283.00000000006
322,2352.217152039535,0.03139608107841829,1.3235516092972694,271929.42790027015,274283.00000000006
323,2352.213835797862,0.029606112649336217,1.2480961785407265,271929.508461911,274283.00000000006
324,2352.2107086187966,0.027918199021889637,1.176942434622205,271929.5844307476,274283.00000000006
325,2352.2077597234515,0.026326520808566733,1.109845141183997,271929.6560686146,274283.00000000006
326,2352.2049789476155,0.024825590850526994,1.0465730450188726,271929.72362241655,274283.00000000006
327,2352.202356706321,0.023410234776893666,0.9869080705434664,271929.78732498846,274283.0000000001
328,2352.1998839613443,0.022075573450812132,0.9306445804213167,271929.84739588486,274283.00000000006
329,2352.1975521896043,0.020817006221651384,0.877588656627792,271929.9040421476,274283.00000000006
330,2352.1953533539395,0.019630194752689248,0.8275574359590218,271929.9574590154,274283.00000000006
