,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,1189.0,18.0,95.0,9456.0,0.11052240193344488,0.0016731734523145567,0.008830637664993493,0.8789737869492471,234.0,10758.0
Bora Bora,10758.0,1206.0,21.0,98.0,9433.0,0.1121026213050753,0.0019520356943669827,0.00910949990704592,0.8768358430935118,235.0,10758.0
Bora Bora,10758.0,1226.0,22.0,102.0,9408.0,0.11396170291875814,0.002044989775051125,0.009481316229782488,0.8745119910764082,236.0,10758.0
Bora Bora,10758.0,1231.0,16.0,97.0,9414.0,0.11442647332217884,0.0014872652909462725,0.009016545826361777,0.8750697155605132,237.0,10758.0
Bora Bora,10758.0,1255.0,21.0,96.0,9386.0,0.11665737125859825,0.0019520356943669827,0.008923591745677636,0.8724670013013571,238.0,10758.0
Bora Bora,10758.0,1240.0,15.0,110.0,9393.0,0.11526306004833613,0.0013943112102621305,0.010224948875255624,0.8731176798661461,239.0,10758.0
Bora Bora,10758.0,1228.0,18.0,100.0,9412.0,0.11414761108012642,0.0016731734523145567,0.009295408068414203,0.8748838073991448,240.0,10758.0
Bora Bora,10758.0,1228.0,16.0,96.0,9418.0,0.11414761108012642,0.0014872652909462725,0.008923591745677636,0.8754415318832497,241.0,10758.0
Bora Bora,10758.0,1250.0,17.0,103.0,9388.0,0.11619260085517755,0.0015802193716304145,0.00957427031046663,0.8726529094627254,242.0,10758.0
Bora Bora,10758.0,1256.0,18.0,103.0,9381.0,0.1167503253392824,0.0016731734523145567,0.00957427031046663,0.8720022308979364,243.0,10758.0
Bora Bora,10758.0,1225.0,12.0,106.0,9415.0,0.11386874883807399,0.0011154489682097045,0.009853132552519055,0.8751626696411973,244.0,10758.0
Bora Bora,10758.0,1236.0,17.0,102.0,9403.0,0.11489124372559956,0.0015802193716304145,0.009481316229782488,0.8740472206729876,245.0,10758.0
Bora Bora,10758.0,1259.0,20.0,107.0,9372.0,0.11702918758133482,0.0018590816136828407,0.009946086633203198,0.8711656441717791,246.0,10758.0
Bora Bora,10758.0,1292.0,21.0,92.0,9353.0,0.1200966722439115,0.0019520356943669827,0.008551775422941067,0.8693995166387805,247.0,10758.0
Bora Bora,10758.0,1253.0,20.0,86.0,9399.0,0.11647146309722997,0.0018590816136828407,0.007994050938836214,0.8736754043502509,248.0,10758.0
Bora Bora,10758.0,1292.0,16.0,95.0,9355.0,0.1200966722439115,0.0014872652909462725,0.008830637664993493,0.8695854248001488,249.0,10758.0
Bora Bora,10758.0,1332.0,16.0,91.0,9319.0,0.1238148354712772,0.0014872652909462725,0.008458821342256924,0.8662390778955196,250.0,10758.0
Bora Bora,10758.0,1306.0,20.0,101.0,9331.0,0.1213980293734895,0.0018590816136828407,0.009388362149098346,0.8673545268637293,251.0,10758.0
Bora Bora,10758.0,1307.0,20.0,92.0,9339.0,0.12149098345417364,0.0018590816136828407,0.008551775422941067,0.8680981595092024,252.0,10758.0
Bora Bora,10758.0,1295.0,20.0,88.0,9355.0,0.12037553448596393,0.0018590816136828407,0.0081799591002045,0.8695854248001488,253.0,10758.0
Bora Bora,10758.0,1319.0,22.0,81.0,9336.0,0.12260643242238334,0.002044989775051125,0.007529280535415505,0.86781929726715,254.0,10758.0
