,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,552.0,69.0,529.0,9608.0,0.051310652537646405,0.006413831567205801,0.049172708681911134,0.8931028072132366,168.0,10758.0
Bora Bora,10758.0,558.0,66.0,503.0,9631.0,0.051868377021751254,0.006134969325153374,0.046755902584123446,0.8952407510689719,169.0,10758.0
Bora Bora,10758.0,548.0,65.0,506.0,9639.0,0.050938836214909834,0.006042015244469233,0.04703476482617587,0.8959843837144451,170.0,10758.0
Bora Bora,10758.0,558.0,62.0,501.0,9637.0,0.051868377021751254,0.005763153002416806,0.04656999442275516,0.8957984755530768,171.0,10758.0
Bora Bora,10758.0,568.0,45.0,479.0,9666.0,0.05279791782859267,0.004182933630786392,0.044525004647704036,0.8984941438929169,172.0,10758.0
Bora Bora,10758.0,564.0,45.0,452.0,9697.0,0.05242610150585611,0.004182933630786392,0.0420152444692322,0.9013757203941253,173.0,10758.0
Bora Bora,10758.0,569.0,39.0,421.0,9729.0,0.05289087190927682,0.003625209146681539,0.0391336679680238,0.9043502509760178,174.0,10758.0
Bora Bora,10758.0,577.0,44.0,374.0,9763.0,0.053634504554749954,0.00408997955010225,0.034764826175869123,0.9075106897192787,175.0,10758.0
Bora Bora,10758.0,585.0,54.0,348.0,9771.0,0.05437813720022309,0.0050195203569436695,0.03234802007808143,0.9082543223647518,176.0,10758.0
Bora Bora,10758.0,589.0,48.0,334.0,9787.0,0.05474995352295966,0.004461795872838818,0.031046662948503438,0.9097415876556981,177.0,10758.0
Bora Bora,10758.0,587.0,50.0,322.0,9799.0,0.05456404536159137,0.0046477040342071015,0.029931213980293733,0.9108570366239078,178.0,10758.0
Bora Bora,10758.0,578.0,41.0,340.0,9799.0,0.05372745863543409,0.003811117308049823,0.031604387432608294,0.9108570366239078,179.0,10758.0
Bora Bora,10758.0,607.0,43.0,342.0,9766.0,0.05642312697527421,0.003997025469418107,0.03179029559397657,0.9077895519613312,180.0,10758.0
Bora Bora,10758.0,615.0,41.0,328.0,9774.0,0.057166759620747354,0.003811117308049823,0.030488938464398586,0.9085331846068042,181.0,10758.0
Bora Bora,10758.0,623.0,45.0,321.0,9769.0,0.05791039226622049,0.004182933630786392,0.029838259899609594,0.9080684142033836,182.0,10758.0
Bora Bora,10758.0,634.0,44.0,295.0,9785.0,0.05893288715374605,0.00408997955010225,0.0274214538018219,0.9095556794943298,183.0,10758.0
